Order_ID,SKU,Pick_Zone,Picker_ID,Received_Timestamp,Putaway_Timestamp,Ordered_Qty,Picked_Qty,Pick_Duration_Minutes,Location_Capacity_M3,Occupied_Volume_M3
ORD-10929,SKU-135,Zone_B_Mezzanine,PKR-06,10-01-2026 22:43,05:43.7,11,11,17,10,6.68
ORD-10930,SKU-100,Zone_B_Mezzanine,PKR-03,10-01-2026 22:53,23:47.5,8,8,17,10,6.63
ORD-10931,SKU-107,Zone_C_Bulk,PKR-06,10-01-2026 23:02,42:02.2,2,2,19,10,7.32
ORD-10932,SKU-148,Zone_A_HighBay,PKR-02,10-01-2026 23:09,40:38.9,15,15,18,10,6.73
ORD-10933,SKU-134,Zone_B_Mezzanine,PKR-02,10-01-2026 23:23,14:12.4,9,9,12,10,7.87
ORD-10934,SKU-114,Zone_A_HighBay,PKR-09,10-01-2026 23:54,07:03.8,19,19,15,10,7.19
ORD-10935,SKU-146,Zone_B_Mezzanine,PKR-07,10-01-2026 23:52,31:01.9,8,8,22,10,7.44
ORD-10936,SKU-121,Zone_A_HighBay,PKR-03,11-01-2026 00:25,57:41.6,19,19,8,10,7.72
ORD-10937,SKU-113,Zone_C_Bulk,PKR-01,11-01-2026 00:44,08:41.4,5,5,14,10,6.65
ORD-10938,SKU-125,Zone_C_Bulk,PKR-08,11-01-2026 00:58,04:44.8,11,11,5,10,6.5
ORD-10939,SKU-127,Zone_A_HighBay,PKR-06,11-01-2026 00:54,10:03.2,15,15,9,10,8.82
ORD-10940,SKU-122,Zone_A_HighBay,PKR-07,11-01-2026 01:16,20:36.8,8,8,17,10,7.39
ORD-10941,SKU-113,Zone_C_Bulk,PKR-09,11-01-2026 01:16,16:38.3,19,19,5,10,7.32
ORD-10942,SKU-123,Zone_A_HighBay,PKR-05,11-01-2026 01:35,42:24.4,8,8,12,10,6.11
ORD-10943,SKU-101,Zone_C_Bulk,PKR-01,11-01-2026 02:10,07:07.6,19,19,7,10,7.59
ORD-10944,SKU-144,Zone_B_Mezzanine,PKR-07,11-01-2026 02:04,11:26.6,18,18,7,10,7.77
ORD-10945,SKU-125,Zone_A_HighBay,PKR-05,11-01-2026 02:42,00:21.9,10,10,11,10,7.79
ORD-10946,SKU-113,Zone_A_HighBay,PKR-03,11-01-2026 02:59,06:22.5,7,7,8,10,8.26
ORD-10947,SKU-106,Zone_A_HighBay,PKR-09,11-01-2026 02:53,12:26.6,9,9,7,10,6.57
ORD-10948,SKU-102,Zone_B_Mezzanine,PKR-01,11-01-2026 03:04,08:21.7,1,1,19,10,6.81
ORD-10949,SKU-146,Zone_A_HighBay,PKR-01,11-01-2026 03:32,10:26.4,19,19,12,10,8.59
ORD-10950,SKU-122,Zone_B_Mezzanine,PKR-01,11-01-2026 03:55,15:49.0,5,5,7,10,9.03
ORD-10951,SKU-145,Zone_A_HighBay,PKR-03,11-01-2026 04:04,07:39.3,19,19,11,10,6.43
ORD-10952,SKU-142,Zone_B_Mezzanine,PKR-06,11-01-2026 04:08,48:12.3,1,1,22,10,7.59
ORD-10953,SKU-146,Zone_C_Bulk,PKR-03,11-01-2026 04:31,49:32.3,15,15,15,10,6.69
ORD-10954,SKU-144,Zone_C_Bulk,PKR-08,11-01-2026 04:56,03:04.1,16,16,15,10,6.19
ORD-10955,SKU-117,Zone_A_HighBay,PKR-02,11-01-2026 05:01,22:48.7,7,7,21,10,7.04
ORD-10956,SKU-137,Zone_C_Bulk,PKR-09,11-01-2026 05:11,26:31.1,12,12,10,10,6.46
ORD-10957,SKU-134,Zone_B_Mezzanine,PKR-03,11-01-2026 05:21,34:47.0,8,8,12,10,8.27
ORD-10958,SKU-114,Zone_B_Mezzanine,PKR-05,11-01-2026 05:56,50:01.4,5,5,5,10,7.71
ORD-10959,SKU-124,Zone_C_Bulk,PKR-08,11-01-2026 05:47,56:16.6,10,10,14,10,6.46
ORD-10960,SKU-136,Zone_A_HighBay,PKR-02,11-01-2026 06:09,00:37.2,5,5,23,10,6.03
ORD-10961,SKU-127,Zone_A_HighBay,PKR-06,11-01-2026 06:16,14:21.7,17,17,7,10,8.59
ORD-10962,SKU-109,Zone_C_Bulk,PKR-05,11-01-2026 06:54,35:31.9,5,5,8,10,6.56
ORD-10963,SKU-138,Zone_A_HighBay,PKR-09,11-01-2026 06:47,16:30.4,15,15,15,10,7.94
ORD-10964,SKU-116,Zone_C_Bulk,PKR-05,11-01-2026 07:15,08:45.5,13,13,19,10,7.08
ORD-10965,SKU-138,Zone_C_Bulk,PKR-02,11-01-2026 07:16,58:36.6,1,1,5,10,7.87
ORD-10966,SKU-121,Zone_A_HighBay,PKR-05,11-01-2026 07:57,27:36.0,11,11,13,10,7.01
ORD-10967,SKU-125,Zone_C_Bulk,PKR-04,11-01-2026 08:08,15:55.9,1,1,15,10,6.28
ORD-10968,SKU-143,Zone_A_HighBay,PKR-07,11-01-2026 08:09,25:16.8,11,12,23,10,6.71
ORD-10969,SKU-124,Zone_B_Mezzanine,PKR-06,11-01-2026 08:20,58:43.9,18,18,17,10,6.6
ORD-10970,SKU-116,Zone_B_Mezzanine,PKR-02,11-01-2026 08:51,54:35.7,18,18,20,10,7.37
ORD-10971,SKU-112,Zone_C_Bulk,PKR-05,11-01-2026 09:10,07:10.7,16,16,8,10,8.11
ORD-10972,SKU-119,Zone_A_HighBay,PKR-07,11-01-2026 09:10,29:03.4,13,13,5,10,6.84
ORD-10973,SKU-124,Zone_A_HighBay,PKR-07,11-01-2026 09:37,34:58.3,7,7,24,10,6.04
ORD-10974,SKU-103,Zone_B_Mezzanine,PKR-05,11-01-2026 09:36,53:12.8,1,1,17,10,7.66
ORD-10975,SKU-109,Zone_B_Mezzanine,PKR-09,11-01-2026 10:11,50:11.1,16,16,5,10,7.94
ORD-10976,SKU-102,Zone_B_Mezzanine,PKR-04,11-01-2026 10:28,32:43.9,1,1,9,10,9.08
ORD-10977,SKU-140,Zone_A_HighBay,PKR-03,11-01-2026 10:29,16:29.0,17,17,9,10,7.89
ORD-10978,SKU-144,Zone_A_HighBay,PKR-04,11-01-2026 10:35,39:45.3,6,6,18,10,7.51
ORD-10979,SKU-117,Zone_A_HighBay,PKR-05,11-01-2026 11:04,14:55.0,2,2,18,10,7.83
ORD-10980,SKU-146,Zone_C_Bulk,PKR-06,11-01-2026 11:26,13:55.3,17,17,12,10,8.97
ORD-10981,SKU-135,Zone_A_HighBay,PKR-03,11-01-2026 11:23,17:03.1,6,6,8,10,8.65
ORD-10982,SKU-146,Zone_A_HighBay,PKR-02,11-01-2026 11:51,25:10.6,14,14,11,10,7.03
ORD-10983,SKU-121,Zone_C_Bulk,PKR-04,11-01-2026 12:04,31:17.0,18,18,24,10,6.76
ORD-10984,SKU-133,Zone_A_HighBay,PKR-05,11-01-2026 12:11,34:02.1,6,7,23,10,6.84
ORD-10985,SKU-146,Zone_C_Bulk,PKR-04,11-01-2026 12:33,26:15.3,10,10,19,10,7.61
ORD-10986,SKU-107,Zone_B_Mezzanine,PKR-03,11-01-2026 12:49,49:00.1,18,18,8,10,8.38
ORD-10987,SKU-139,Zone_C_Bulk,PKR-08,11-01-2026 12:47,41:13.3,9,9,23,10,7.61
ORD-10988,SKU-148,Zone_A_HighBay,PKR-04,11-01-2026 13:14,01:34.7,8,8,13,10,6.22
ORD-10989,SKU-143,Zone_A_HighBay,PKR-02,11-01-2026 13:16,02:44.3,10,10,17,10,8.32
ORD-10990,SKU-118,Zone_B_Mezzanine,PKR-02,11-01-2026 13:59,11:27.9,17,17,18,10,8.58
ORD-10991,SKU-141,Zone_C_Bulk,PKR-01,11-01-2026 14:05,12:38.8,6,6,18,10,6.93
ORD-10992,SKU-140,Zone_B_Mezzanine,PKR-04,11-01-2026 14:01,00:14.9,14,14,14,10,8.13
ORD-10993,SKU-136,Zone_A_HighBay,PKR-09,11-01-2026 14:36,00:54.5,6,6,20,10,7.37
ORD-10994,SKU-105,Zone_B_Mezzanine,PKR-07,11-01-2026 14:32,03:13.8,7,7,9,10,8.85
ORD-10995,SKU-125,Zone_B_Mezzanine,PKR-07,11-01-2026 14:50,13:02.3,12,12,10,10,8.7
ORD-10996,SKU-133,Zone_B_Mezzanine,PKR-07,11-01-2026 15:14,43:30.6,3,3,6,10,7.68
ORD-10997,SKU-144,Zone_B_Mezzanine,PKR-08,11-01-2026 15:41,44:18.2,14,14,17,10,8.21
ORD-10998,SKU-105,Zone_C_Bulk,PKR-01,11-01-2026 15:39,09:16.1,19,19,17,10,8.83
ORD-10999,SKU-136,Zone_B_Mezzanine,PKR-08,11-01-2026 15:53,54:04.8,16,16,23,10,7.59
